INSERT INTO fat_alocacao VALUES (1, 1, 1, 1, 1, '2014.2', 25, 7.87);
INSERT INTO fat_alocacao VALUES (30, 28, 1, 2, 15, '2015.1', 20, 7.43);
INSERT INTO fat_alocacao VALUES (30, 22, 1, 3, 16, '2015.1', 19, 7.45);
INSERT INTO fat_alocacao VALUES (6, 6, 1, 1, 42, '2015.1', 26, 4.22);
INSERT INTO fat_alocacao VALUES (8, 27, 1, 2, 37, '2015.1', 35, 7.43);
INSERT INTO fat_alocacao VALUES (20, 3, 1, 1, 39, '2015.1', 47, 5.49);
INSERT INTO fat_alocacao VALUES (14, 2, 1, 2, 6, '2015.1', 43, 7.45);
INSERT INTO fat_alocacao VALUES (53, 1, 1, 1, 19, '2015.1', 34, 7.60);
INSERT INTO fat_alocacao VALUES (7, 9, 1, 1, 20, '2015.1', 47, 6.89);
INSERT INTO fat_alocacao VALUES (8, 5, 1, 1, 22, '2015.1', 50, 8.61);
INSERT INTO fat_alocacao VALUES (9, 19, 1, 2, 5, '2015.1', 32, 6.20);
INSERT INTO fat_alocacao VALUES (2, 29, 1, 1, 30, '2015.1', 43, 5.76);
INSERT INTO fat_alocacao VALUES (73, 1, 1, 1, 31, '2015.1', 37, 7.98);
INSERT INTO fat_alocacao VALUES (54, 5, 1, 1, 25, '2015.1', 58, 5.91);
INSERT INTO fat_alocacao VALUES (54, 31, 1, 2, 26, '2015.1', 39, 7.60);
INSERT INTO fat_alocacao VALUES (41, 33, 1, 2, 3, '2015.1', 46, 5.49);
INSERT INTO fat_alocacao VALUES (27, 14, 1, 1, 1, '2015.1', 52, 7.45);
INSERT INTO fat_alocacao VALUES (5, 5, 1, 1, 18, '2015.1', 34, 7.60);
INSERT INTO fat_alocacao VALUES (50, 28, 1, 1, 6, '2015.1', 21, 6.89);
INSERT INTO fat_alocacao VALUES (7, 9, 1, 2, 22, '2015.1', 35, 7.60);
INSERT INTO fat_alocacao VALUES (24, 10, 1, 1, 5, '2015.1', 28, 6.89);
INSERT INTO fat_alocacao VALUES (28, 24, 1, 2, 14, '2015.1', 20, 8.61);
INSERT INTO fat_alocacao VALUES (20, 3, 1, 2, 2, '2015.1', 39, 7.98);
INSERT INTO fat_alocacao VALUES (4, 4, 1, 1, 22, '2015.1', 48, 8.57);
INSERT INTO fat_alocacao VALUES (26, 27, 1, 2, 5, '2015.1', 30, 8.10);
INSERT INTO fat_alocacao VALUES (61, 29, 1, 1, 12, '2015.1', 34, 6.78);
INSERT INTO fat_alocacao VALUES (6, 6, 1, 3, 45, '2015.1', 25, 6.77);
INSERT INTO fat_alocacao VALUES (26, 36, 1, 1, 44, '2015.1', 34, 7.01);
INSERT INTO fat_alocacao VALUES (16, 23, 1, 1, 29, '2015.1', 48, 7.33);
INSERT INTO fat_alocacao VALUES (70, 19, 1, 1, 12, '2015.1', 22, 6.77);
INSERT INTO fat_alocacao VALUES (41, 33, 1, 1, 22, '2015.1', 37, 8.08);
INSERT INTO fat_alocacao VALUES (17, 30, 1, 1, 21, '2015.1', 39, 7.33);
INSERT INTO fat_alocacao VALUES (34, 8, 1, 1, 20, '2015.1', 23, 7.45);
INSERT INTO fat_alocacao VALUES (36, 37, 1, 1, 22, '2015.1', 17, 4.22);
INSERT INTO fat_alocacao VALUES (52, 11, 1, 1, 5, '2015.1', 12, 7.43);
INSERT INTO fat_alocacao VALUES (28, 24, 1, 1, 14, '2015.1', 19, 7.05);
INSERT INTO fat_alocacao VALUES (32, 30, 1, 1, 7, '2015.1', 40, 6.33);
INSERT INTO fat_alocacao VALUES (27, 14, 1, 2, 28, '2015.1', 41, 7.01);
INSERT INTO fat_alocacao VALUES (12, 22, 1, 1, 12, '2015.1', 40, 7.87);
INSERT INTO fat_alocacao VALUES (12, 34, 1, 2, 13, '2015.1', 37, 7.90);
INSERT INTO fat_alocacao VALUES (28, 24, 1, 3, 14, '2015.1', 20, 6.98);
INSERT INTO fat_alocacao VALUES (60, 36, 1, 1, 41, '2015.1', 27, 8.67);
INSERT INTO fat_alocacao VALUES (60, 15, 1, 2, 42, '2015.1', 29, 7.88);
INSERT INTO fat_alocacao VALUES (58, 34, 1, 1, 22, '2015.1', 19, 5.23);
INSERT INTO fat_alocacao VALUES (53, 1, 1, 2, 18, '2015.1', 28, 4.90);
INSERT INTO fat_alocacao VALUES (71, 27, 1, 1, 14, '2015.1', 20, 6.45);
INSERT INTO fat_alocacao VALUES (38, 8, 1, 1, 22, '2015.1', 27, 9.02);
INSERT INTO fat_alocacao VALUES (42, 37, 2, 1, 11, '2014.2', 31, 8.09);
INSERT INTO fat_alocacao VALUES (47, 13, 2, 1, 12, '2014.2', 35, 8.40);
INSERT INTO fat_alocacao VALUES (43, 17, 2, 1, 11, '2014.2', 42, 7.45);
INSERT INTO fat_alocacao VALUES (44, 40, 2, 1, 42, '2014.2', 27, 7.60);
INSERT INTO fat_alocacao VALUES (45, 39, 2, 1, 45, '2014.2', 23, 8.76);
INSERT INTO fat_alocacao VALUES (46, 26, 2, 1, 4, '2014.2', 29, 8.61);
INSERT INTO fat_alocacao VALUES (48, 7, 2, 1, 5, '2014.2', 22, 8.29);
INSERT INTO fat_alocacao VALUES (31, 38, 1, 1, 11, '2014.2', 25, 8.50);
INSERT INTO fat_alocacao VALUES (49, 17, 1, 1, 12, '2014.2', 37, 6.20);
INSERT INTO fat_alocacao VALUES (13, 16, 1, 1, 13, '2014.2', 43, 7.12);
INSERT INTO fat_alocacao VALUES (13, 15, 1, 2, 12, '2014.2', 36, 7.43);
INSERT INTO fat_alocacao VALUES (13, 20, 1, 3, 13, '2014.2', 39, 8.76);
INSERT INTO fat_alocacao VALUES (15, 26, 1, 1, 11, '2014.2', 36, 7.43);
INSERT INTO fat_alocacao VALUES (4, 11, 1, 2, 6, '2014.2', 39, 7.45);
INSERT INTO fat_alocacao VALUES (14, 35, 1, 1, 20, '2014.2', 47, 4.22);
INSERT INTO fat_alocacao VALUES (3, 3, 1, 1, 11, '2014.2', 38, 7.43);
INSERT INTO fat_alocacao VALUES (29, 16, 1, 1, 12, '2014.2', 44, 6.78);
INSERT INTO fat_alocacao VALUES (29, 15, 1, 2, 13, '2014.2', 36, 6.77);
INSERT INTO fat_alocacao VALUES (29, 20, 1, 3, 12, '2014.2', 40, 8.01);
INSERT INTO fat_alocacao VALUES (55, 26, 1, 1, 23, '2014.2', 62, 7.33);
INSERT INTO fat_alocacao VALUES (55, 31, 1, 2, 24, '2014.2', 53, 7.02);
INSERT INTO fat_alocacao VALUES (68, 35, 1, 1, 5, '2014.2', 40, 7.45);
INSERT INTO fat_alocacao VALUES (67, 12, 1, 1, 12, '2014.2', 34, 4.22);
INSERT INTO fat_alocacao VALUES (51, 10, 1, 1, 13, '2014.2', 38, 7.43);
INSERT INTO fat_alocacao VALUES (6, 7, 1, 2, 11, '2014.2', 43, 5.49);
INSERT INTO fat_alocacao VALUES (74, 37, 1, 1, 20, '2014.2', 48, 6.33);
INSERT INTO fat_alocacao VALUES (60, 15, 1, 2, 15, '2014.2', 19, 7.01);
INSERT INTO fat_alocacao VALUES (33, 38, 1, 1, 5, '2014.2', 39, 9.01);
INSERT INTO fat_alocacao VALUES (25, 35, 1, 1, 14, '2014.2', 20, 7.60);
INSERT INTO fat_alocacao VALUES (25, 11, 1, 2, 15, '2014.2', 19, 6.89);
INSERT INTO fat_alocacao VALUES (59, 26, 1, 1, 13, '2014.2', 36, 8.61);
INSERT INTO fat_alocacao VALUES (37, 1, 1, 1, 22, '2014.2', 39, 9.20);
INSERT INTO fat_alocacao VALUES (56, 23, 1, 1, 5, '2014.2', 30, 8.76);
INSERT INTO fat_alocacao VALUES (6, 8, 1, 4, 43, '2014.2', 26, 4.98);
INSERT INTO fat_alocacao VALUES (57, 23, 1, 1, 22, '2014.2', 29, 8.33);
INSERT INTO fat_alocacao VALUES (21, 25, 1, 1, 11, '2014.2', 44, 7.60);
INSERT INTO fat_alocacao VALUES (23, 26, 1, 1, 12, '2014.2', 36, 5.49);
INSERT INTO fat_alocacao VALUES (30, 21, 1, 1, 14, '2014.2', 18, 7.45);
INSERT INTO fat_alocacao VALUES (30, 30, 1, 2, 15, '2014.2', 20, 6.87);
INSERT INTO fat_alocacao VALUES (30, 22, 1, 3, 16, '2014.2', 16, 6.91);
INSERT INTO fat_alocacao VALUES (6, 6, 1, 1, 42, '2014.2', 29, 6.78);
INSERT INTO fat_alocacao VALUES (8, 27, 1, 2, 37, '2014.2', 37, 6.77);
INSERT INTO fat_alocacao VALUES (20, 3, 1, 1, 39, '2014.2', 45, 8.08);
INSERT INTO fat_alocacao VALUES (14, 2, 1, 2, 6, '2014.2', 49, 7.33);
INSERT INTO fat_alocacao VALUES (53, 1, 1, 1, 19, '2014.2', 31, 8.02);
INSERT INTO fat_alocacao VALUES (7, 9, 1, 1, 20, '2014.2', 50, 7.02);
INSERT INTO fat_alocacao VALUES (8, 5, 1, 1, 22, '2014.2', 45, 8.00);
INSERT INTO fat_alocacao VALUES (9, 19, 1, 2, 5, '2014.2', 32, 7.54);
INSERT INTO fat_alocacao VALUES (2, 40, 1, 1, 30, '2014.2', 48, 5.99);
INSERT INTO fat_alocacao VALUES (73, 1, 1, 1, 31, '2014.2', 39, 8.90);
INSERT INTO fat_alocacao VALUES (54, 5, 1, 1, 38, '2014.2', 43, 6.76);
INSERT INTO fat_alocacao VALUES (54, 31, 1, 2, 39, '2014.2', 39, 7.01);
INSERT INTO fat_alocacao VALUES (41, 33, 1, 2, 3, '2014.2', 51, 7.39);
INSERT INTO fat_alocacao VALUES (27, 14, 1, 1, 1, '2014.2', 52, 8.45);
INSERT INTO fat_alocacao VALUES (5, 5, 1, 1, 18, '2014.2', 42, 8.02);
INSERT INTO fat_alocacao VALUES (50, 9, 1, 1, 6, '2014.2', 35, 5.98);
INSERT INTO fat_alocacao VALUES (7, 9, 1, 2, 22, '2014.2', 41, 5.90);
INSERT INTO fat_alocacao VALUES (24, 10, 1, 1, 5, '2014.2', 37, 8.73);
INSERT INTO fat_alocacao VALUES (28, 24, 1, 2, 14, '2014.2', 20, 7.12);
INSERT INTO fat_alocacao VALUES (20, 3, 1, 2, 2, '2014.2', 42, 6.25);
INSERT INTO fat_alocacao VALUES (4, 4, 1, 1, 22, '2014.2', 47, 5.65);
INSERT INTO fat_alocacao VALUES (26, 27, 1, 2, 5, '2014.2', 32, 7.45);
INSERT INTO fat_alocacao VALUES (26, 36, 1, 1, 44, '2014.2', 34, 7.60);
INSERT INTO fat_alocacao VALUES (16, 23, 1, 1, 29, '2014.2', 45, 6.89);
INSERT INTO fat_alocacao VALUES (41, 33, 1, 1, 22, '2014.2', 42, 8.61);
INSERT INTO fat_alocacao VALUES (17, 30, 1, 1, 21, '2014.2', 44, 9.20);
INSERT INTO fat_alocacao VALUES (34, 8, 1, 1, 44, '2014.2', 19, 8.76);
INSERT INTO fat_alocacao VALUES (36, 37, 1, 1, 45, '2014.2', 24, 4.98);
INSERT INTO fat_alocacao VALUES (52, 11, 1, 1, 5, '2014.2', 18, 8.33);
INSERT INTO fat_alocacao VALUES (28, 24, 1, 1, 12, '2014.2', 36, 7.60);
INSERT INTO fat_alocacao VALUES (32, 30, 1, 1, 7, '2014.2', 43, 5.49);
INSERT INTO fat_alocacao VALUES (27, 14, 1, 2, 28, '2014.2', 41, 7.45);
INSERT INTO fat_alocacao VALUES (12, 22, 1, 1, 12, '2014.2', 40, 5.03);
INSERT INTO fat_alocacao VALUES (12, 34, 1, 2, 13, '2014.2', 38, 6.87);
INSERT INTO fat_alocacao VALUES (28, 24, 1, 3, 14, '2014.2', 20, 6.55);
INSERT INTO fat_alocacao VALUES (53, 1, 1, 2, 18, '2014.2', 33, 7.34);
INSERT INTO fat_alocacao VALUES (71, 27, 1, 1, 14, '2014.2', 20, 8.12);
INSERT INTO fat_alocacao VALUES (38, 8, 1, 1, 22, '2014.2', 26, 9.46);
INSERT INTO fat_alocacao VALUES (78, 25, 1, 1, 45, '2014.2', 14, 8.90);
INSERT INTO fat_alocacao VALUES (80, 33, 1, 1, 41, '2014.2', 23, 7.89);
INSERT INTO fat_alocacao VALUES (79, 4, 1, 1, 30, '2014.2', 45, 7.11);
